Tweet_ID,Teaser_Tokens,Tag_Value
185,"@Verguelethor @XimeSalgadoR @LassoGuillermo Vienen hacer aquí Ecuador , país no pudieron , así defiende pueblo chamos aprendan",0
186,"📻 Alejandro Vargas , Coordinador Técnico Calidad @achperu , fue entrevistado @RPPNoticias explicar situación socioeconómica población refugiada migrante venezolana Lima Metropolitana . Escucha entrevista 👇 🏾 https://t.co/hManBE1FjX",0
187,: * hablo * Peruanos : asuuu chama ya Perú ? No pierdes acento jejeje tengo amiga venezolana ke habla tu dice mamaguebo día jejejejeje jejeje jejejeje Venezolanos : estás hablando peruano ? ? ? ? ? ? ? ? 😡 😡 😡 😡 😡 😡 😡 😡 😡 😡 😡 😡 😡 Ridikula https://t.co/a4zzrJyq16,0
188,"Amigues Venecos no estoy apoyando partido Colombia , cabeza tengo pensar , no pongan palabras boca no he dicho , besos :*",0
189,Gustavo Petro comunica Gobierno venezolano intención reabrir frontera https://t.co/uvaioZ0lUL través @elpaisamericaco,0
190,"🗓 Asamblea General NNUU designó , partir año 2001 , # 20Junio sea # Día # Mundial # Refugiados , tiene objetivo hacer llamado gobiernos adopten enfoque basado empatía reconocimiento derechos refugiados . https://t.co/au9PipZzWf",0
191,"@flamihup Colombia petróleo tiene Venezuela , fuerzas armadas amigas , legislativo mayoría Petro . Tres simples detalles modelo venezolano no aplique acá , cosas tuvo Chávez . ver vez acaban cuento",0
192,"ve no sirvió ejemplo Venezolano ; : 14 años corrupción banda narcodelictiva correista ; fin , tal vez deben probar primera mano miseria es capaz atraer izquierda . https://t.co/UILxmx1Tio",0
193,"Amix , ya no quiero ser prima exótica , "" blanques "" familia olvidaron fueron país papeles buscar mejor futuro .",0
194,"Yyyyyyyyyy , premio rebuzno destacado día es paraaaaaaaa ... 👇 👇 👇 👇 👇 👇 https://t.co/Z4YYKCq9KV",0
195,@LaPosta_Ecu @AnderssonBoscan @LeonidasIzaSal1 Parece puteada dio ministro hizo cambiar opinión chamo ... vergüenza ajena posta,0
196,@andresacosta02 Venezuela chamo Venezuela 🎶 🎶,0
197,Holas chamas !,0
198,"@yoligrilla , cierre decretado maduro 2015 fue muy grave . Pará luego expulsar 20000 colombianos Táchira . luego profudizar decidía país provocó salida compatriotas venezolanos",0
199,"@InfoGocho @chuchoindie @JorgeLuisPrez2 @Andree_NavarroS @IvanDuque no largas Colombia regreso Venezuela , compatriotas aquí solo vienen robar delinquir . Sobran ustedes venecos va echar menos !",1
200,"# 20dejuniode2022 marco Día Mundial Refugiado , @Embamexecu une consigna persona tiene derecho buscar protección . # DíaDelRefugiado @ONU_es @AcnurMexico @ACNUREcuador @SRE_mx @CancilleriaEc https://t.co/BhnZ71of5 G",0
201,"@maurocardia27 @VickyDavilaH manera es respuesta malas administraciones anteriores , pésima duque . conozco pais socialistas Rumania , cuba mas cerca Venezuela , democracias es escalera suben gobiernos poder luego tiran abajo .",0
202,"último siglo ha perdido mayoría guerras directas entran , vemos utilizan terceros objetivos , Libia , Siria , Ucrania , Venezuela , Nicaragua , Cuba , etc ... países utilizan proxis actividades subversión . # KOBA https://t.co/P6Zh6Vk7MR",0
203,dios mio chama échele cabeza es demasiado demasiado izquierda ahora encanta más 🥵,0
204,tipejo tan limitado solo puede haber salido Teleamazonas ... https://t.co/81cLC0k3Mo,0
205,"@adriansantanag @luisantonio_r @CynthiaViteri6 @teleamazonasec productos no pasarán Aduana , así llegarán vía terrestre papeles origen , garantía , más perjuicio estado , país , indígenas . responsables son líderes indígenas propician violencia .",0
206,"@SALG593 deberían saber realmente fue Simón Bolívar . estuvo soldados ecuatorianos , estaban guerra . Conociendo verdad Bolívar acabará idealización venezolano . historia es muy diferente contó ! !",0
207,"@LFB121292 Q increíble , tenía menos futuro refugiado Siria .",0
208,"@chipilaso93 ejemplo semana pasa está regreso trabajo quise pasar parte estaban quemando llantas , antes punto acercaron dos tipos voz venezolano dijo no daba plata pinchaba llantas",1
209,@AnderssonBoscan eres veneco .,1
210,@eluniversocom @LassoGuillermo @juancaholguin @panchojimenezs @CarrilloRosero aqui Venezolanos delincuentes disfrasados refugiados indocumentados están cobrando 50 dólares infiltrados ocacionando caos cobran peaje dejar pasar autos deroguen huevada regularización,1
211,@TelloBJr ¿ oposición venezolana importan # PetroVideos ? . Respetuosamente aconsejo hermano venezolano busquen solución conflictos país no exterior . cambio es positivo democracia evita totalitarismo .,1
212,asi empezo venezuela chamo jajaja gente no cansa discurso refrito mismo dijeron gano amlo mexico boric chile jaja https://t.co/rKgh4NUYdN,0
213,@de_pinga_chama @adrianglez444 tiene calidad . tuyo son monos saltando,0
214,"# DíaMundialDeLosRefugiados derechos niñez migrante refugiada están permanentemente riesgo condición movilidad . # NoEsCuento debemos unirnos protección niños , niñas adolescentes migrantes refugiados . # ProtecciónYA https://t.co/8LZtcVqYMw",0
215,@FiorellaLude no dejas ver pue chama,0
216,@MashiRafael Ud está refugiado corrupto . Cuanta doble moral compañerito .,0
217,"seguidores gobierno solo lloran , víctimas mas tremendas . novela venezolana",0
218,año # DíaMundialDeLasPersonasRefugiadas toca aún más cerca cabe 💙 💛 @XSolidaria ayudas personas refugiadas ven obligadas abandonar hogar . Puedes conocer proyectos específicos aquí : https://t.co/2q9ZlVOz7p # MarcarLaXesLoNormal https://t.co/GXRYiF8DUT,0
219,"@jcarreraandrade Eran Venezolanos , están aprovechando situación país delinquir .",1
220,@Polificcion Es mejor no puede enfrentar Pueblo pueblo actúen infiltrados Venezolanos delincuentes disfrasados refugiados indocumentados cobrando peaje delinquiendo @juancaholguin @panchojimenezs @CarrilloRosero @PoliciaEcuador,1
221,Claro Petro recordaba migración venezolanos debía cambio climático petróleo ... ? ? ... Obviamente no sistema político modelo va replicar acá,0
222,"@ChrisY91354492 @diegomelorib @danielvimora Refugiados , están situación peligro inminente , momento cierras vía violan derecho , viene autoridades control abrirla pones resistencia utiliza violencia no permitirlo , estan permitiendo haga uso fuerza peligren vidas",0
223,"@JulliethCano @RevistaSemana Así es , trabajé Cúcuta tema inmigrantes venezolanos casi tres años dices es totalmente cierto , acá cuento "" Revista Semana "" es desinformar bombardear cosa diga @petrogustavo , sí es situación allá payasos 🤡",0
224,"No puede construir NADA resentimiento venganza , sabemos bien venezolanos .",0
225,@mi_mo_to Es autora ‘ paren parir ’ mujeres venezolanas Colombia,0
226,"@raphhill @carlmat44 Debería ser así , correa NO es refugiado político , es garrapata perro , solo hace daño absorbe nutrientes pueblo dio poder supo mantener , ahora quiera destruirlo más dejó",0
227,@BrendaCV70 aquí más veneco debe ser bien investigado menor indicio deportarlos patadas,1
228,"Resistan hermanos demócratas ecuatorianos . comunistas , manipulan comunidades indígenas intereses , váyanse vivir Cuba Venezuela . Allá disfrutarán comunismo . https://t.co/XvsI20iSyd",0
229,@carlosandrrrres Chuzooo turro turro Venezuela querida,0
230,"@iegap # DiaMundialDeLosRefugiados Recordamos personas mundo tienen derecho buscar protección , importar sean , provengan hayan tenido huir honrando hoy personas refugiadas desplazadas mundo . @lamilitar https://t.co/A0Cp8eZnWv",0
231,@alexsc_03 chamo 😔,0
232,"@ELTIEMPO hpta cree parecemos venecos lea malparido historia todavía sigue cabeza culo puede ir mierda quiera , hpts , colombianos puros berracos no corremos afrontamos frente alto seguimos luchando así caguemos",1
233,@AnderssonBoscan VENECO,1
234,Fernando creo ya estás grande sabes discernir banalidad posesión necesidad pueblo venezolano empobrecido precarizado . Empecemos hablar mejores formas reactivar frontera consecuencias dos Estados . https://t.co/tcvlHGr7hD,0
235,@thatkirbypic Sii sea creo va preferencia ? había hecho test di hecho principio daba dudoso 9w1 4w5 luego 9w1 6w5 sentí más 6 4 luego test dio 964 DIOS LIO siento chama horóscopos aterrador,0
236,"@MigracionCol favor ayúdenme tengo febrero esperando PPT , tengo años Pep ahora no siquiera tengo aprobado ppt osea es más fácil dejar indocumentado darles documentos recién llegan ?",0
237,"pausa recordarles hoy es Diamundialdelrefugiado Ecuador es país acogida . 🌟 entrevista , director Acnur país habla situación refugiados : https://t.co/ZUCMZLDqnW",0
238,"# 18Jun 🇻 🇪 🇲 🇽 21 enero 2022 , personas nacionalidad venezolana requieren visa ingresar territorio mexicano calidad visitantes . # SomosFronteraViva https://t.co/hVfaxgXUGH",0
239,"# Noticias Solo 2021 Gobierno venezolano tuvo acceso contenido llamadas , mensajes texto metadatos 1,5 millones cuentas accesos operadora privada Movistar . https://t.co/KfIRiH1p08",0
240,Refugiados climáticos - verdadera catástrofe ambiental | DW Documental https://t.co/lEpKfSpE3B través @YouTube,0
241,JAJAJAAJ CONCHUDO CORREA MEJOR NO TE QUEDAS VENEZUELA XDD YA BASTANTE DAÑO HAS HECHO PAISES TUYO PROPIO ... DEJA JODER,0
242,Comparto celebración conmemoración día refugiado . Brindemos apoyo seamos solidarios . https://t.co/tekN9bf3P4,0
243,"@juancaholguin Regularizar delincuencia ? Venecos protegidos , quieren atentar jefe . https://t.co/2XVI7aMr4q",1
244,@patmartinezc especulación servicios básicos Venezuela está desatada .Cambiar 4 bujías 10 $ .Cambiar correa lavadora 25 $ más .Cambiar timer nevera 20 $ más . Cambiar kit WC 40 $ . Mantenimiento aire acondicionado .. 30 $ ven cara gente,0
245,¿ puedo hacer documentos vehículo vía requiere agente tránsito ? # PetroBastaYa # petropresidente # NuestraPrioridadEs # DePetroEspero # PetroNecesita https://t.co/m2xHSMA6Vx,0
246,@dmeestasmatando quedé papeles documentos última vez enamoré .,0
247,""" Colombia ostenta primer lugar país receptor población venezolana , ocupa undécimo lugar reconocimientos condición refugiado "" . https://t.co/U7Mrm2vwtU",0
248,"@DarkknightRight @josephbri1 @AlertaNews24 ¿ sea Uribe reunía Chavez era socialdemócrata ? ¿ proponía gran alianza binacional Petróleo era socialdemócrata ? Ahora EEUU plantea comprar petróleo venezolano ¿ no es tan "" comunista "" ? raras socialdemocracias conveniencia .",0
249,"# Investigación 🔎 Gladys María Gutiérrez Alvarado autoridades gobierno chavista visitaron “ Centro Formación Hombre Nuevo Simón Bolívar ” , mejor conocido antiguo nombre Planta @SebastianaB # SomosFronteraViva https://t.co/f4EeLjVHL3",0
250,es digo venecos son estúpidos naturaleza . https://t.co/yPtFaimWFV,1
251,@JulianCardenal _ Chamo déjanos paz,1
252,@diegovggsantafe @Gus_Noriega Chamo deja drogas,1
253,🚨 # OperativoSunat # Ayacucho Fiscalizadores # InsumosQuímicos intervinieron 🚚 🚚 🚚 🚚 IQ documentos sustenten traslado . Comisando : cloruro sodio : 1.2 thinner : 3.4 lejía : 4 cemento : 30.1 t Insumos pueden ser usados elaboración drogas ilícitas . https://t.co/NlUybLXt1J,0
254,"@hpas_salud dentro misión solidaria salvar vidas , colaboró gran cantidad medicamentos insumos médicos , @lacentralec , entregó personal médico @Salud_CZ9 presta contingente atención personas refugiadas lugar .",0
255,"@josevicenteriv @ejdecena @RICOCARTY sanciones son "" particulares "" hecho USA sigue siendo cliente principal Venezuela cuanto petróleo paga $ $ $ diariamente dinero concepto , dinero entra arcas "" estado "" importaciones venezolanas insumos bienes son $",0
256,"ConLosRefugiados Ecuador reporta 72.229 refugiados 11.742 solicitantes asilo , Acnur https://t.co/YRk9OIlDPw @EFEnoticias",0
257,"@alejomontess @ClaudiaLopez @onuhabitat Es lamentable pasó mamá , no debió pasar es injusto . tratar manera tan baja Alcaldesa no devolverá pertenecías robadas culparla migración venezolanos es solo sandeces sabemos razón migración venezolana",0
258,chimba siente Hacer amor quede Tu ere ' papeles así cero corazones rotos ! 🎧 🎤 🖤 🤩 ' https://t.co/cIlFjFGYfm,0
259,"quedaste vestido alborotado , churos hechos , hicieron agua helados , 81 indocumentados tratando decidir pueblo , ya cansan .",1
260,"Repudiamos actos vandalicos responsabilizamos Bélgica refugiado no respetar cumplir leyes internacionales asisten , negociaciones paz velarán bien ecuatorianos reparación económica inmediata https://t.co/7XqBPPAhCn",0
261,Hoy celebramos Día Mundial Personas Refugiadas semana tenemos repleta actividades Andalucía # DiaMundialDeLosRefugiados # WorldRefugeeDay SIGUE HILO ! ! 👇 🧵 https://t.co/hbO3VUIhR9,0
262,@elpatrullero _ Salen Venecos llena Panamá .,1
263,"MIGRANTES AFRICANOS MUEREN FRONTERA ESPAÑA # INTERNACIONAL | menos 23 refugiados africanos murieron fueron asesinados fuerzas orden intentaban ingresar Melilla , ciudad autónoma española ubicada frontera Marruecos . https://t.co/onGIla4m1k",0
264,.... Tu eres mio papeles ...,0
265,@petrogustavo imagino gobierno venezolano haciendo santería Petro gane van tener relación muy hermosa,0
266,"Marico malditos venecos , trabajan local norte ciudad , venden productos son sumamente costosos dejan buen profit , quieren pagarle 50/60 $ mes empleados . vividores asquerosos .",1
267,"ACNUR más 89,3 millones personas mundo han visto obligadas huir hogares . hay 27,1 millones personas refugiadas , más mitad menores 18 años . Hoy es # díamundialdelrefugiado . podemos hacer . https://t.co/cnpJiIsPkE",0
268,"@petrogustavo Abre fronteras conviene amigos chavistas , venezolanos son van vivir sabroso Colombia , son pobres Colombia van seguir siendo pobres van tener competir Venecos empleo .",1
269,@luisantonio_r Ponte poncho rojo así hacen chamos,0
270,@MGolondrinart @todos_putoos Sino tiene bocadillo es plato venezolana / colombiana . bocadillo es 100% Colombiana . lastima ... perdiste ! 😔,0
271,"@dugiedu @tallowlblue @LuaLipaa Siiiii jajaja pasa . veo paisano habla soy modo : Dios mio , ya puedo decir chama https://t.co/0kWt27ahd1",0
272,"# DíaMundialPersonasRefugiadas Cruz Roja es apoya personas refugiadas solicitantes asilo hace más 30 años , formando parte Sistema Estatal Acogida . sea . sea . sea . persona tiene derecho buscar seguridad .",0
273,"realizó lanzamiento “ Más Cerca Derechos : acercando derecho personas migrantes , refugiadas , retornadas ” consorcio # ConectandoCaminosPorLosDerechos@USAID_Colombia @PactColombia @ABARuleofLaw @FHLatinAmerica @Internews @Uniandes https://t.co/3iqhmlnFtr https://t.co/6OCe2tuL5",0
274,@ElRancio_10 Oiga chamo espero Perú ? ?,0
275,"@AlertaNews24 menos venezolanos no eran ! Lastima inhumano traficante es , no , no animales comportan así !",0
276,@Zutano30 @castro_luis @JulioTupac ¿ Estamos ubicados hablamos delincuencia común no narcotráfico ? ya toca tema venezolanos barrio antioquia ahora son manejan plazas microtafico . ¿ Será evolucionaron ? quizás invente no puede probar 🤔,1
277,"10 Millones votamos Petro , esperamos estar bien representados oposición . oposición Colombiana debe marcar diferencia Venezolana no dividirse . es garantía 4 años recuperar país . @MariaFdaCabal @Enrique_GomezM @PalomaValenciaL",0
278,"@SoyAliciaFranco Jajajaja , está señora es cuento , ¿ No deseó peor ? queda ¿ volverse venezolanos mendigar dos años ? groserías arribista llevará tumba , no deseo muerte , vamos allá más viejos más cerca",0
279,"@jeanpierre0798 @maurinhobarcelo @DiegoArcos14 Chile allá , Venezuela aquí , primeros partidos eliminatoria igual fue sólido . No joroben , Dida fue fundamental asegurar clasificación , Colombia Chile , ahí ganamos . No bajaron Pervis , no van bajar Dida . llorar parque ... 🤗 🤣 🤣",0
280,@Dalia67444051 @Soyandreab21 @AlertaNews24 espero ya canse venezolanas 🤣 https://t.co/pb3mYwWXdO,0
281,@luis_irua @LeninArtieda @Monicafrancopom Democracia correista 😂 😂 libertad venezolana cubana no ?,0
