Tweet_ID,Teaser_Tokens,Tag_Value
283,cínico hablar seguramente no haber vivir dejar hipocresía amigo no haber vivir nunca situación venezolano país ya haber persona no comar solo vez día tener presidente derecha,0
284,persona refugiado ser víctima circunstancia ajeno voluntad vez violento trágico obligar salir territorio no haber más hermoso humano amor derecho saluddemigrantesyrefugiado,0
285,excelente proceso Regularización otorgamiento PTP más millón Venezolanos poder tener vida tener Beneficios Refugiados,0
286,ver Flee documental animado historia familia refugiado Hermoso doloroso lograr forma mucho bello tragedia traer honestidad universalidad relato poder,0
287,Venga veneco dar derecho arregle primero casa luego opine opinión papel higiénico servir colombiano petrista exactamente querer también cara metido,1
288,decir ser venezolano,0
289,derecho burgués sentenciar corrupto derecho estar limpiado tener poder Mafias ser cubana ser peor venezolana Evo Ortega Machi Lasso acabar elegir mafia habla,0
290,ir salgar capturar chamos indígena colombiano estar revuelta cobrar dinero destruir Quito capturado indígena encerramo estadio bañamo agua helado punta ortiga hacer reflexionar positivamente,1
291,venir después ser autogolpe estado saber ser leal no tener nuevo Fuerzas Armadas favor régimen socialista Pidan libreto venezolano,0
292,DDenCuenca marco díadelrefugiado participamos feria RefugiAndo GTRM difundir información servicio gratuito favor persona refugiado migrant ecuatoriano gracias apoyo,0
293,imitación más mala gran programa Matraca Paulina rubio parecer piedrera voz ver simpático Chama parecer presidente universidad Costa Rica igual feo esperar solo mal peor perillazo,0
294,Migración operativo ser realizar busca red tráfico migrant migrant encontrado ser inscribir Estatuto Temporal,0
295,no ser ser xenofobo perezar tanto venezolano hacer suya acá Medellín hasta país general,1
296,asesino creer mayor asesino tener año presidencia aún haber rendir pleitesía Petro dista posición extremista venezolano ser tipo diferente régimen solo caber cabeza comer cuento,0
297,Veneco,1
298,mantequilla faltar Bollo Autoridades Venezolanas no decir Sr FiscalGeneral no abrir investigación ser cómplice embajado Israel Paraguay asegurar tripulante avión traficar arma Hezbollah,0
299,día mundial persona refugiado desplazado recordarl ser mil mujer deber huir hogar bien ser desplazándose internamente migrar consecuencia violencia machista terminar ser víctima femincidio,0
300,ESTRENO hoy Día persona Refugiadas compartir tema musical Caminando caminant producido interpretar migrante latinoamericano invitir escuchar compartir,0
301,Guaidó venezolano mantenido,1
302,vi tiktok comercial veneco nostalgia,0
303,pasar relación amistad tener creer ser dar conocer país Vzla mundo hablar igual ser pán Venezolanos,0
304,ser tiempo alto violento ladrón indocumentado estar colocar mujer primero fila escondar seguir cometer fechoría bastar ya no ser marcha pacífico,1
305,bien Venezolano HP así hablar golpista delincuente Tiban,0
306,marico chama hacer tweet decir man ser tweet criticar jajajajajar no entender,0
307,ir vivir sabroso ser PETRO TEODORA CEPEDA SANTOS TORNILLO vivir jerarca rojo cubano venezolano yate ferrari mansión resto basura,0
308,ojo punto clave impulsar integración persona migrant refugiada gobierno,0
309,veneco no saber política evidentemente ah invadir país,1
310,coño chamo ya estar hablar raro valer,0
311,hablar veneco,1
312,veneco vivir cedrito ir Miami,0
313,Chama vez q ver delineado,0
314,ir paraíso crisis refugiado,0
315,repudiamos acto vandalico responsabilizamos Bélgica refugiado no respetar cumplir ley internacional asistir negociación paz velar bien ecuatoriano reparación económico inmediato,0
316,hoy junio día mundial refugiado desplazado ser ser ser persona tener derecho buscar protección conlosrefugiados,0
317,YA pueden DECIR CHAMA JAJAJAJAJAJAJAJAJJAJAJAJAJAJAJAJAJJAJAJAJAJAJAJAJAJAJAJJAJA,0
318,convenir migración no joda saber costar ley estaturio salud atender impresionante cantidad venezolano mencionar aquí estar peorcitir Venezuela pasar trocha papel robar matar nombre tener plagar,1
319,aquí no haber leer frase no tengar nada bueno decir mejor guarda silencio Felicidades chamo,0
320,último no ser especialista política menos cultura colombiano solo llevar año vivir vida alrededor apreciar decir creer más institución colombiano hoy venezolana ayer,0
321,palabra venir más venezolano vivir sabroso Colombia abrir espacio allá ir acá,1
322,más migración haber hoy colombia mil hueco llegar quedar indocumentado empezar cero nuevo nuevo presidente no haber posesionar,0
323,afortunadamente ya conocer manual funesta criminal oposición venezolano estar preparado T,0
324,Bogotá unir conmemoración Acnur Día Refugiado,0
325,Verdades Venezolanas,0
326,ser mi opinion ser querer guerrillero Presidente desangrar empresa ir depender petroleo venezolano ir finaciar Venezuela,0
327,Cuánta plata quedar bolsillo dejar entrar tanto delincuente Venezolano país aahh,1
328,guion Venezuela diferencia Petro guerrillero Chávez militar ahora petristas único piedra camino ser Fuerzas Armadas ir desmoralizarla ascender suboficial ya venir informe comisión verdad,0
329,más rápido adherir agenda Gustavo Petro más rápido llegar miseria quizás salir no tomar tiempo Venezuela,0
330,tiempo ver consecuencia acabar hacer Colombia entrar socialismo tristeza sentir ser refugiar país elegir presidente aliado dictador salistar dar miedo,0
331,SeñalDeLaMañana presidente electo anunciar primero acercamiento gobierno venezolano crees deber manejar nuevo Gobierno relación vecino país Opina HT RelacionesConVenezuela,0
332,Hola llamar heidy tener año ser Venezuela día hoy no saber salir cabeza palabra VIVES hoy después trabajar día hora mil pesos vida inundar tristeza depresión angustio,0
333,Jajajaja dígalir veneco querer cambio terminar caminar Suramérica,1
334,Seguro refugiado embajada Argentina Venezuela país socialista cuarto,0
335,CHAMO VAMOS JUGAR SABROSO,0
336,mejor estilo chavismo Venezuela tal hacer dictadura Venezolana casualidad,0
337,Denuncia público llamar Jhon Freddy Mora Garcia nit Travel Spirit dirección cr ofi ser ladrón estafador acosador aprovechado empleado quedar difícil colombiana contratando solo venezolana K,0
338,asistencia alimentario brindar familia persona refugiado mundo mano amigo sentido esperanza sabor diamundialdelaspersonasrefugiada resaltar importancia impulsar esfuerzo integración,0
339,veneco pendejo notar miedo ir viejo inepto soquete financiar,1
340,discar élite ecuatoriano no distanciar mucho venezolana preferir ver país escombro tal poder no retornar pueblo tener pensamiento tanto brutal nublar razón completo,0
341,persona salir calle Cuenca visibilizar persona refugiado sumar,0
342,parecer Made Chamo,0
343,dar exclusividad ecuatoriano cuidado llover veneco robar,1
344,nuevo informe anual ACNUR revelar inmigrante representar población capital peruano,0
345,Sullana Policía desarticular banda delincuencial char chatarrero,0
346,Flavio llegar pasar numero chico gel ahi mismo pasar dos cedula venezolano jajajaja,0
347,Javier Cortegoso presentar Red Jesuita Migrantes América Latina Caribe acompañar persona desplazado migrant refugiado búsqueda vida digno SomosJesuitas Refugiados TrabajoEnRed RedesCPAL,0
348,querer favor cinéfilo Queer ir sala cine vean Flee huir casa descubrar fascinante historia refugiado afgano homosexual lucha contar pasado redefinir futuro,0
349,vez más niña niño adolescente Latinoamérica Caribe dejar país origen situación violencia amenaza familia refugiada refugiado país vecino garatizar derecho,0
350,cierto no tener culpa vaina ver carrera venezolano menos ser ser poner pancito,0
351,Veneco uribista,1
352,petrismo no importar situación venezolano tanto allá Colombia ya creer igual ser ladrón asesino andar feliz tomar rumbo país quedar Petro retomar relación dictador Maduro,0
353,Venecos hps,1
354,junio DIA REFUGIADO Juntos mano sos mas fuerte capaz construir mundo mejor diarefugiado historia apoyomundial todosser mundo,0
355,regalar porro fa apenas estar asimilar quedar papel plata,0
356,jajajajajajajajajajar Narcos really You have to read lady,0
357,sentir diferente chamos tener gana comer arepa relleno caraota,0
358,querer poner zapato millón venezolano haber caminar tanto huir modelo hoy ya encontrar región,0
359,dejar mensaje chama Mafer ver serio amar muchísimo ser relación soñado esperar vomitir más tarde,0
360,gustar venezolana no gusto ser ver necesidad hacer feliz libertador unir dos nación hacer patrio man nacer Caracas morir tierra nací así ser deber,0
361,veneco también jajajaajar,0
362,Atención Gustavo Petro anunciar hablar gobierno venezolano hablar,0
363,persona mundo tener derecho buscar protección importar ser provenir haber tener huir día poner relevancia derecho necesidad persona refugiado tener vida digno Refugiados,0
364,sólo querer saber haber libertad expresión libertad Colômbia refugiado no seremos perseguido,0
365,invitar pasar pueblo fronterizo documento día vas encontrar guardia venezolano no respetar colombiano solo entender termina golpeado humillado preso desaparecido,0
366,Calla veneco meco así ya no haber pauta,1
367,Ecuador haber ser históricamente país generoso solidario persona refugiado decir Giovanni Bassu representante Acnur Ecuador,0
368,ser veneco ayudante oficial narcoparo,1
369,Necesitamos comisión médico prevención tener listo ser cubano venezolano ser lío nunca preocupar salud colombiano ahora preocupar nacionalidad Oposición imbécil venezolana t,0
370,Noticia Niñas mujer refugiado venezolano continuar luchar xenofobia díadelrefugiado Plan International alertar discriminación todavía afrontar niña mujer venezolano revisar comunicado,0
371,ser sentimiento Llano arpa elorza Venezuela Colombia musicallanera maraca,0
372,Venezolana reaccionar petrista celebrar elección Gustavo Petro,0
373,bien recordar gente morir mar socorrer ningun estado poder mantener goteo interminable refugiado exactamente proponer gente Eliminacion frontera no serar catalán inpidar crear llevar,0
374,veneco gritar fuera Lasso ir pais anintentar sacar Maduro no estorbar Ecuador,1
375,Premio Nobel Paz periodista ruso DmitryMuratov ser subastar recaudar dinero ayudar niño ucraniano refugiado vender millón dólares romper récord Nobel venta,0
376,engajamento chamar,0
377,Chama no tanto tener compañero notar hablar mucho seguido tuyo ser poco,0
378,Piura más persona migrant refugiada ser atender feria Salud Fronteras,0
379,no ser tema migración estar apoyar refugiado,0
380,gustar poner vaina después castigar estupidez ya USA culpa Biden convertir Venezuela ir predicción,0
381,ser racista prefier ayudar Venezolanos delincuente disfrasado refugiado indocumentado infiltrar paro cobrar dólares crear cao pasar indígena no regularización Venezolanos,1
382,Igualita chama Méndez,0
383,recordar junio poder comentar borrador CONPES Estrategia integración población migrante venezolano factor desarrollo país Documento Aportes correo,0
384,hilo necesitar película favorito indocumentado Mulán,0
385,sólo poner hombre mayor mujer menor chamo coño hacer,0
386,allá ser mejor pagar hora trabajado Aunq ser mucho costoso adicionalmente conocer santuario oseo no molestar tanto migrante indocumentado,0
387,cuerpo vida Vanessa Ysmaela Patiño Hernández año edad ser hallar cama cubierto sábana blanco avanzado estado descomposición,0
388,estar VENECO acabar PAUTA dar estar desgobierno delincuente,1
389,ya haber muerto chapa HIJUEPUTAS,0
390,ser bastante preocupante dato refugiado estar cancillería Colombia queden expuesto manos aliado dictadura venezolano,0
391,venezolana colombiana tarifa ir baja competencia aprender ECONOMIA,0
392,personal Aborto ser sentencia muerte inocente tanto deber sentenciar muerte causante punto permisividad delito acrecentar maldad copiar reingenieriasocial ReingenieriaMental SaludEmocional Venezuela LIBRE,0
393,ÁNDATE veneco HDLGP,1
394,persona refugiado Liria haber visibilizar realidad contar historia sede provincial haber leer manifiesto apoyo huir terror buscar seguridad,0
